meal_id,meal_name,category,restaurant,brand,price_egp,description,nutrition_grade,energy_kcal,fat_g,carbs_g,protein_g,image_url,rating,num_ratings,prep_time_min,is_available,source,calories,scraped_at,avg_sentiment
3256229261013,Pizza Jambon Emmental Mozzarella - 450G,Pizzas,Royal Kitchen,U,28.0,"Pâte cuite 43,2% [farine de BLE (origine : France) 37%, eau, huile de colza, sel, levure boulangère, poudre à lever : carbonate acide de sodium], sauce tomate cuite 20,8% [purée de tomates mi-réduite ",c,227.0,6.5,29.0,12.0,https://images.openfoodfacts.org/images/products/325/622/926/1013/front_fr.28.400.jpg,4.5,589,34,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5060198644856,Pizza Stromboli,Pizzas,Mediterranean Nights,Crosta Mollica,73.0,"Wheat Flour, Chopped Tomato, Water, Mozzarella Cheese (Milk), Ventricina Salami (5.6%) [Pork, Salt, Spices, Garlic, Dextrose, Natural Extracts (Paprika, Black Pepper), Antioxidant: Ascorbic Acid, Pres",d,262.0,10.5,29.3,11.9,https://images.openfoodfacts.org/images/products/506/019/864/4856/front_en.11.400.jpg,4.0,1189,46,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4260414152436,Pizza Margherita Extra Luftig,Pizzas,Pasta Corner,Gustavo Gusto,29.0,"65% Teig (Weizenmehl, Wasser, Weizenmalzmehl, natives Olivenöl extra, Salz, Frischbackhefe), 16 % laktosefreier, schnittfester Mozzarella (pasteurisierte Kuhmilch, Salz, mikrobieller Labaustauschstoff",d,189.0,6.0,24.0,8.9,https://images.openfoodfacts.org/images/products/426/041/415/2436/front_de.36.400.jpg,4.4,103,39,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5000129347715,Margherita Pizza By Co-Op,Pizzas,The Hungry Bear,Co-op Irresistible,50.0,"Ingredients Pizza Base (53%) (Wheat Flour (Wheat Flour, Calcium carbonate, Iron, Niacin, Thiamin), Water, Yeast, Extra Virgin Olive Oil, Salt, Sugar, Rapeseed Oil), Italian Chopped Tomato Sauce (17%) ",c,250.934579439252,8.5,32.0,10.0,,3.9,1207,48,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8410320034319,Pizza Y Salsa Barbacoa,Pizzas,The Hungry Bear,Campofrío,50.0,"Harina de _trigo_, harina de _centeno_, agua, tomate concentrado, _queso_ mozzarella 10%, carne de vacuno, carne de cerdo, grasa vegetal de palma, aceite de girasol, sal, dextrosa, levadura, pimiento ",d,278.0,10.0,37.0,10.0,https://images.openfoodfacts.org/images/products/841/032/003/4319/front_es.44.400.jpg,4.8,1201,45,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
00256568,"Prosciutto Cotto Ham, Mushroom & Mascarpone Wood-Fired Pizza",Pizzas,Golden Fork,Sainsbury's Taste The Difference,116.0,"Fortified Wheat Flour, Niacin, Wheat Flour, Iron, Thiamin, Calcium Carbonate, Tomatoes, Mozzarella Cheese, Cows' Milk, Water, Prosciutto Cotto Ham, Flavouring, Antioxidant: Sodium Ascorbate, Preservat",unknown,225.0,8.3,26.9,10.8,https://images.openfoodfacts.org/images/products/000/000/025/6568/front_en.5.400.jpg,4.6,388,37,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
00311120,Cheese And Tomato Pizza,Pizzas,Golden Fork,Sainsbury's,67.0,"Wheat Flour, Water, Mozzarella Cheese (Cows' Milk) (23%), Tomato Purée, Cheddar Cheese (Cows' Milk) (2.5%), Tomato Paste, Rapeseed Oil, Yeast, Cornflour, Salt, Sugar, Oregano, Black Pepper.",c,257.0,8.2,33.8,10.9,https://images.openfoodfacts.org/images/products/000/000/031/1120/front_en.20.400.jpg,4.5,1329,39,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760325840091,Pizza Thon Olive,Pizzas,The Hungry Bear,My Pie,141.0,"Pâte (45,2%) (farine de BLE, eau, huile de colza, sel, poudre d'acérola, levure sèche désactivée, levure sèche instantanée), sauce tomate (23%) (purée de tomate, sel, huile de tournesol, sucre, plante",d,224.0,8.8,24.0,12.0,https://images.openfoodfacts.org/images/products/376/032/584/0091/front_fr.32.400.jpg,4.2,1190,47,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3760325840114,Pizza 4 Fromages,Pizzas,Daily Bites,MONOP',55.0,"Pâte (48%) (farine de blé, eau, huile de colza, sel, poudre d'acérola, levure sèche, levure désactivée), sauce tomate (21%) (purée de tomate, sel, huile de tournesol, sucre, plantes aromatiques épices",d,246.0,11.0,26.0,11.0,https://images.openfoodfacts.org/images/products/376/032/584/0114/front_en.6.400.jpg,4.3,1380,39,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3596710496204,"Pâte Classiqueroyalejambon Cuit, Olives Noires",Pizzas,Mediterranean Nights,Auchan,48.0,"Farinede BLÉ, purée de tomates, eau, édam (LAIT) 9.2%, jambon cuit 9.2%(viande de porc, sel, dextrose, sucre, antioxydants : ascorbate de sodiumet extraits de romarin, conservateur : nitrite de sodium",d,212.0,7.1,25.0,11.0,https://images.openfoodfacts.org/images/products/359/671/049/6204/front_fr.42.400.jpg,4.0,1294,37,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4056489824190,Stone Baked Margherita Pizza,Pizzas,Royal Kitchen,Chef Select,149.0,"Pizza Base (Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Durum Wheat Semolina, Rapeseed Oil, Salt, Yeast, Wheat Gluten, Enzymes (Wheat), Flour Treatment Agent: Ascorbic ",d,254.285714285714,8.57142857142857,29.5,13.2142857142857,https://images.openfoodfacts.org/images/products/405/648/982/4190/front_en.20.400.jpg,3.7,857,45,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4001724036739,Die Ofenfrische Thunfisch,Pizzas,Mama's Kitchen,Dr. Oetker,145.0,"WEIZENMEHL, Wasser, 10% passierte Tomaten, 10% KÄSE (schnittfester MOZZARELLA, EDAMER), 9,5% THUNFISCH (Katsuwonus pelamis), 7,8% Zwiebeln, 5,1% Tomatenkonzentrat, Backhefe, Palmfett, Zucker, Salz, ei",c,190.0,5.2,25.0,9.2,https://images.openfoodfacts.org/images/products/400/172/403/6739/front_de.30.400.jpg,4.6,711,41,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8015673029595,Margherita,Pizzas,Fresh & Fit,Italpizza,30.0,"Impasto (farina di grano tenero, acqua, olio extra vergine di oliva, sale, lievito), Mozzarella 25% (latte, sale, caglio microbico, fermenti lattici), Salsa di pomodoro 21% (polpa di pomodoro, zuccher",d,232.0,9.0,26.0,11.0,https://images.openfoodfacts.org/images/products/801/567/302/9595/front_it.21.400.jpg,3.2,409,42,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4002084345042,La Jambonito,Pizzas,Shawarma Station,La Pizza Delamama,144.0,,d,245.0,8.5,30.0,11.0,https://images.openfoodfacts.org/images/products/400/208/434/5042/front_fr.3.400.jpg,3.6,390,25,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4001724049913,Suprema Margherita,Pizzas,Golden Fork,Dr. Oetker,101.0,"WEIZENMEHL, 24% passierte Tomaten, 18% schnittfester MOZZARELLA KÄSE, Wasser, 2,7% GRANA PADANO HARTKÄSE (MILCH, Salz, tierisches Lab, Lysozym (EI)), Olivenöl nativ extra, Meersalz, Hefe, Basilikum, O",d,231.0,8.21,28.2,10.3,https://images.openfoodfacts.org/images/products/400/172/404/9913/front_de.9.400.jpg,4.6,570,33,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3700009282298,Pizza Del Gusto Burger,Pizzas,Mediterranean Nights,Mix buffet,77.0,"200 g de Pâte Napoli (52,6%) : pâte 50,5% (farine de blé, eau, huile d'olive vierge extra, levure, sel), huile de tournesol.

105 g de Garniture d'Ingrédients savoureux (27,7%) : mozzarella 7,9%, vi",c,225.0,8.2,28.0,9.0,https://images.openfoodfacts.org/images/products/370/000/928/2298/front_en.3.400.jpg,4.0,903,19,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3270160893324,Pizza Mortadella Burrata Et Pistaches,Pizzas,Pasta Corner,Picard,149.0,,d,243.0,10.0,27.0,9.4,https://images.openfoodfacts.org/images/products/327/016/089/3324/front_en.5.400.jpg,4.2,1115,49,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3181232138451,Maxi Cheese Burger,Burgers,Royal Kitchen,Charal,66.0,"Pain spécial 38,5% : farine de _blé_, eau, levure, dextrose, huile de colza, gluten de _blé_, sucre, _graines de sésame_, sel, farine de fève, émulsifiants : E471, E472e, conservateur : E282, vinaigre",d,256.0,13.0,20.0,13.0,https://images.openfoodfacts.org/images/products/318/123/213/8451/front_fr.59.400.jpg,3.2,135,23,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3367651008104,Minis Tartinades Thon Fromage Frais Ciboulette,Burgers,Fresh & Fit,Daunat,68.0,"Pain spécial 54% [farine de blé 28%, eau, œuf, huile de colza, sucre, levain de seigle, levure, poudre de lait écrémé, sel, gluten de blé, fibre de psyllium, extrait d'acérola], thon listao au naturel",c,418.461538461538,12.0,29.0,11.0,https://images.openfoodfacts.org/images/products/336/765/100/8104/front_fr.58.400.jpg,3.4,1053,17,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
6118000040347,دوليبران,Burgers,Urban Bites,Unknown,75.0,,unknown,,,,,https://images.openfoodfacts.org/images/products/611/800/004/0347/front_fr.5.400.jpg,4.5,370,28,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3228857000357,Burger Sésame Géant,Burgers,Mama's Kitchen,Harrys,147.0,"Farine de BLÉ 61%, eau, levure, sucre, huile de colza, graines de SÉSAME 2,8%, arôme (contient alcool), sel, gluten de BLÉ, farine de fèves, conservateur : propionate de calcium, émulsifiant : mono - ",c,283.0,4.3,48.3,10.4,https://images.openfoodfacts.org/images/products/322/885/700/0357/front_fr.71.400.jpg,3.3,1296,16,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3248830001706,Burger Bacon,Burgers,Flavor Street,Marie,91.0,"Poin spécial aux céréales 44,7% [farine de blé og fanco 17.8%, ou, flocons d'avoine 3,1%, farine de seigle origine France proines de lin brun 1,4%, levure, sel, huile végétale (toumes lé], steak haché",d,308.0,18.0,23.0,12.0,https://images.openfoodfacts.org/images/products/324/883/000/1706/front_fr.15.400.jpg,3.9,788,18,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8436569263365,Hamburguesa De Vaca Madurada,Burgers,Golden Fork,Hacendado,46.0,,e,250.0,20.0,0.5,17.0,https://images.openfoodfacts.org/images/products/843/656/926/3365/front_en.5.400.jpg,3.3,87,21,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3492500060498,"Râpés Pomme De Terre, Cabillaud Msc, Ail & Persil - 200G - Frais",Burgers,Pasta Corner,Cité marine,63.0,"Pommes de terre 54%, CABILLAUD MSC 30%, huiles végétales (colza et tournesol en proportion variable), oignons préfrits (oignons, huiles végétales (contient colza et /ou tournesol)), huile d'olive vier",a,,,,,https://images.openfoodfacts.org/images/products/349/250/006/0498/front_fr.34.400.jpg,4.1,1362,16,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3248830001744,Burger Rustique,Burgers,Golden Fork,Marie,140.0,"Pain spécial aux céréales 44,7% [farine de blé origine France 17,8%, eau, flocons d'avoine 3,1%, farine de seigle origine France 1,6%, graines de lin brun 1,4%, levure, sel, huile végétale (tournesol ",d,308.0,18.0,23.0,12.0,https://images.openfoodfacts.org/images/products/324/883/000/1744/front_fr.3.400.jpg,3.6,1089,26,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8710438124026,Original Bun'S Jambon Ketchup,Burgers,Royal Kitchen,McCain,144.0,"Farine de blé (33%), ketchup (13%, tomates, sucre, vinaigre, amidon modifié, sel, arômes), préparation fromagère (fromage, huile de palme, eau, amidon, sel), jambon (9%, viande de porc, eau, sel, cons",d,270.434782608696,11.0,29.0,9.0,https://images.openfoodfacts.org/images/products/871/043/812/4026/front_fr.23.400.jpg,4.8,1341,50,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3181232138345,Original Burger Cheese,Burgers,Mama's Kitchen,Charal,86.0,"special bread (38,5%) : wheat flour , water, yeast, dextrose, rapeseed oil, sugar, sesame seeds , wheat gluten, salt, flour of bean, emulsifiers : e471, e472, preservative : e282, vinegar, antioxidant",d,265.0,14.0,21.0,13.0,https://images.openfoodfacts.org/images/products/318/123/213/8345/front_en.81.400.jpg,4.5,203,24,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3367651004151,Burger Le Charolais Boeuf Emmental,Burgers,Golden Fork,DAUNAT,45.0,"Pain spécial (45%) : farine de blé, eau, huile de colza, levure, sel, sucre, gluten de blé, farine d'orge malté. 
Garniture : steak haché cuit de viande bovine origine France de race charolaise 25%, ",d,301.0,15.0,28.0,13.0,https://images.openfoodfacts.org/images/products/336/765/100/4151/front_en.40.400.jpg,3.4,1382,40,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
0092227975322,Caramelized Onion & Aged White Cheddar Charbroiled Chicken Burgers,Burgers,Golden Fork,Amylu,34.0,"Organic Chicken, Organic White Cheddar Cheese (Pasteurized Organic _Milk_, Cheese Cultures, Sea Salt, Vegetable Enzymes), Organic Caramelized Onions (Organic Onions, Organic Extra Virgin Olive Oil), O",c,149.911816578483,8.03571428571429,2.67857142857143,16.9642857142857,https://images.openfoodfacts.org/images/products/009/222/797/5322/front_en.57.400.jpg,4.4,950,45,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8017596128072,Burger Con Melanzane E Pomodori Secchi,Burgers,Flavor Street,Amo Essere Veg,29.0,"Farina di SOIA ristrutturata e reidratata, melanzane 15%, olio di semi di girasole, carote, glutine di FRUMENTO, cipolla, amido di tapioca, fibra di pisello, amido di pisello, proteine di SOIA, concen",c,201.25,9.6,11.0,15.0,https://images.openfoodfacts.org/images/products/801/759/612/8072/front_it.19.400.jpg,4.2,1017,37,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5057753902308,Plant Chef 4 Veg Burger,Burgers,Mediterranean Nights,Tesco plant chef,84.0,"Vegetables (54%) [Carrot, Sweetcorn, Red Pepper. Green Bean, Sweet Potato, Cauliflower, Onion, Peas]. Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Water, Dried Potato, Sunflowe",b,192.0,9.6,24.0,3.6,https://images.openfoodfacts.org/images/products/505/775/390/2308/front_en.23.400.jpg,4.4,604,49,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8003170090118,Burger Vegetale Agli Spinaci Biologico,Burgers,Fresh & Fit,Verso Natura Conad,96.0,"Spinaci 21%, tofu(soia 10%, acqua, cloruro di magnesio), farina di soia ristrutturata e reidratata 13%, olio di semi di girasole, pangrattato (farina di grano tenero, lievito di birra, sale), carote, ",c,293.0,20.0,12.0,14.0,https://images.openfoodfacts.org/images/products/800/317/009/0118/front_it.3.400.jpg,4.3,762,41,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3181232518833,6 Cheese Burgers,Burgers,Daily Bites,Charal,123.0,"Préparation cuite de viande de bœuf hachée 41,4% : Viande de bœuf 99,3% (soit 41% du produit fini total), sel, arômes, sucre caramélisé).
Pain spécial 40% : farine de _blé_, eau, sucre, levure, grain",d,271.0,13.0,23.0,15.0,https://images.openfoodfacts.org/images/products/318/123/251/8833/front_fr.45.400.jpg,4.7,830,15,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8402001022807,Hamburguesa De Cordero Al Romero,Burgers,Sushi World,Hacendado,103.0,"Carne de cordero (98%), sal, dextrosa, especias, romero (0,2%), antioxidante (ascorbato sódico) y corrector de acidez (citrato trisódico).",c,176.0,11.2,0.5,18.4,https://images.openfoodfacts.org/images/products/840/200/102/2807/front_es.6.400.jpg,4.5,1212,43,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8480000877314,Hamburguesas Merluza Y Gambón,Burgers,Golden Fork,Hacendado,84.0,,c,143.0,7.3,8.9,10.5,https://images.openfoodfacts.org/images/products/848/000/087/7314/front_es.3.400.jpg,4.3,302,20,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8437012905801,Hamburguesa De Vacuno Ecológica,Burgers,Daily Bites,Ecologica dels Pirineus,115.0,"Carne de vacuno ecológica (99%), sal (0,9%) y pimienta negra ecológica",d,218.0,15.0,0.8,20.0,https://images.openfoodfacts.org/images/products/843/701/290/5801/front_es.25.400.jpg,4.2,1179,35,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
12345670,Double Burger,Burgers,Shawarma Station,McEnnedy,120.0,,d,277.0,15.6,21.0,12.4,https://images.openfoodfacts.org/images/products/000/001/234/5670/front_fr.3.400.jpg,4.5,1443,15,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8410320394956,Burger De La Huerta,Burgers,Sushi World,Better Balance,68.0,,unknown,,,,,https://images.openfoodfacts.org/images/products/841/032/039/4956/front_es.3.400.jpg,4.2,82,21,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5000116101641,4 Chicken Burgers,Burgers,Golden Fork,Birds Eye,78.0,"Chicken Breast (46%), Water, Flour (WHEAT, Wholegrain WHEAT), Rapeseed Oil, Onion, Yeast, Salt, Colour (Paprika Extract), Calcium Carbonate, Iron, Niacin, Thiamin.",b,258.0,12.4,22.0,13.8,https://images.openfoodfacts.org/images/products/500/011/610/1641/front_en.54.400.jpg,4.4,788,20,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3248830001720,Burger Campagnard,Burgers,Mama's Kitchen,Marie,98.0,"Pain spécial aux céréales 44,7% [farine de blé origine France 17,8%, eau, flocons d'avoine 3,1%, farine de seigle graines de lin brun 1,4%, levure, sel, huile végétale (tournesol et/ou colza), gluten ",d,298.0,16.0,24.0,13.0,https://images.openfoodfacts.org/images/products/324/883/000/1720/front_fr.10.400.jpg,3.4,1081,32,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4056489422945,Beef Quarter Pounders,Burgers,Shawarma Station,Braemoor,64.0,"80% Irish Beef, 9% Onion, 7% Water, Seasoning (Rusk [Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Salt], Salt, Pea Starch, Onion Powder, Yeast Extract, Spice Extract",d,315.0,25.4,4.0,17.3,https://images.openfoodfacts.org/images/products/405/648/942/2945/front_en.3.400.jpg,4.0,723,25,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
20995324,Chef Select American Style Cheeseburger,Burgers,Royal Kitchen,chef select,43.0,"50 % sian jauhelihapihviä [35 % sianlihaa, korppujauho (_vehnäjauho_, vesi, suola, hiiva), vesi, sipuli, suola, mausteet (sis, _sinappia_), rypälesokeri, auringonkukkaöljy, _vehnätärkkelys_, sinappi (",e,303.0,16.8,24.4,12.0,https://images.openfoodfacts.org/images/products/000/002/099/5324/front_fi.54.400.jpg,3.8,26,43,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3181232138307,Original Burger Bacon,Burgers,Desert Rose Kitchen,Charal,30.0,"Pain spécial 36 % : farine de blé, eau, levure, dextrose, huile de colza, sucre, graines de sésame, gluten de blé, sel, émulsifiants : E471, E472e, farine de fève, conservateur : E282, antioxydant : E",d,246.0,12.0,21.0,13.0,https://images.openfoodfacts.org/images/products/318/123/213/8307/front_fr.61.400.jpg,3.8,322,16,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
20534431,Maxi Cheese Burger,Burgers,Urban Bites,"Lidl, Select & Go",57.0,"43,6% pain spécial (farine de blé, eau, sucre, huile de colza, levure, 0,96% graines de sésame, sel, farine de fève, gluten de blé, jus d'acérola en poudre), 30,8% steak haché pur boeuf cuit (viande d",d,250.0,11.1,24.6,12.3,https://images.openfoodfacts.org/images/products/000/002/053/4431/front_fr.48.400.jpg,4.3,26,30,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3181232138758,Very Best Burger,Burgers,Daily Bites,Charal,61.0,"Pain ciabatta 40% (farine de _blé_, eau, sucre, huile de colza, huile d'olive, levure, sel, levain de _seigle_ dévitalisé, fibres de _blé_, _gluten de blé_, farine de _blé_ fermentée, levure sèche dés",d,256.0,12.0,22.0,14.0,https://images.openfoodfacts.org/images/products/318/123/213/8758/front_fr.23.400.jpg,3.6,110,32,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
0816697021002,Impossible Ground Beef,Burgers,Royal Kitchen,Impossible,109.0,"WATER, SOY PROTEIN CONCENTRATE, COCONUT OIL, SUNFLOWER OIL, NATURAL FLAVORS, 2% OR LESS OF: POTATO PROTEIN, METHYLCELLULOSE, YEAST EXTRACT, CULTURED DEXTROSE, FOOD STARCH MODIFIED, SOY LEGHEMOGLOBIN, ",c,203.53982300885,11.5044247787611,7.9646017699115,16.8141592920354,https://images.openfoodfacts.org/images/products/081/669/702/1002/front_en.52.400.jpg,3.4,876,17,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4088600182766,Breakfast Pork Patties,Burgers,Pizza Palace,OAKHURST,120.0,"Pork (96%), Water, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Salt, Dried Herbs, Yeast Extract, Sugar, Spices.",d,300.0,21.0,1.6,25.0,https://images.openfoodfacts.org/images/products/408/860/018/2766/front_en.25.400.jpg,3.3,859,28,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
01832839,British Chuck And British Flank Beef Burgers With Salt And Pepper,Burgers,Fresh & Fit,"Sainsbury's Taste the Difference, Sainsbury's",57.0,"British Beef Chuck (53%), British Beef Flank (39%), Gluten Free Breadcrumb (Rice Flour, Gram Flour, Maize Starch, Salt, Dextrose), Water, Seasoning (Sea Salt, Black Pepper, Preservative: Sodium Metabi",a,150.588235294118,9.35294117647059,1.35294117647059,15.3529411764706,https://images.openfoodfacts.org/images/products/000/000/183/2839/front_en.25.400.jpg,3.5,1141,33,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5059697771743,Quarter Pounders,Burgers,Pasta Corner,Tesco Finest,147.0,"beef (94%), rice flour, dried potato, dried onion, sea salt, spices, sugar, dextrose, preservative (sodium _metabisulphate_), salt, black pepper.",a,,,,,https://images.openfoodfacts.org/images/products/505/969/777/1743/front_en.34.400.jpg,3.9,1147,17,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8410320394932,Burger Espinacas,Burgers,The Hungry Bear,Better Balance,136.0,"Agua, espinacas (23%), harina de TRIGO, aceite de nabina, proteínas vegetales (TRIGO (6%), guisante), almidón (contiene TRIGO), fibras vegetales (caña de azúcar, achicoria), aromas, espesantes (metilc",c,235.2,12.0,20.0,9.2,https://images.openfoodfacts.org/images/products/841/032/039/4932/front_en.4.400.jpg,3.6,238,15,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
3181232138369,Cheese Burger,Burgers,Burger Factory,Charal,32.0,"Pain spécial 38% : farine de blé, eau, levure, dextrose, huile de colza, Sucre, graines de sésame, gluten de blé, sel, émulsifiants : E471, E472e, farine de fève, conservateur: E282, antioxydant : E30",d,265.0,14.0,21.0,13.0,https://images.openfoodfacts.org/images/products/318/123/213/8369/front_fr.43.400.jpg,4.0,563,38,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8006473903543,"Flexi Burger Con Verdure, Quinoa E Filetti Di Pollo",Burgers,Sushi World,Amadori,52.0,"Ingredienti: Verdure 36% (carote, cavolo riccio, spinaci), quinoa 24%, filetti di pollo 14%, formaggio (LATTE, sale, fermenti Lattici, caglio microbico e caglio animale, conservante: Lisozima da UOVO)",c,86.3157894736842,7.7,11.0,11.0,https://images.openfoodfacts.org/images/products/800/647/390/3543/front_en.40.400.jpg,3.4,153,26,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5000116035540,Chicken Quarter Pounders,Burgers,Pizza Palace,Birds Eye,120.0,"Chicken Breast 47%, Rapeseed Oil, Water, Puffed Rice, Fortified Wheat Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), _Wheat_ Starch, Salt, Natural Flavourings, Maize Flour, Raising A",c,292.035398230089,17.9824561403509,17.9824561403509,12.0175438596491,https://images.openfoodfacts.org/images/products/500/011/603/5540/front_en.31.400.jpg,4.5,637,43,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8402001014321,Burger De Cerdo,Burgers,Golden Fork,Hacendado,37.0,"90% carne de cerdo, agua, maíz, fibra vegetal( con tiene guisantes), almidón, aromas, sal, colorante (E-120), conservador (E-221) (sulfito), antioxidantes G (E-301 y E-331) y especias. Conservar de 0°",d,216.666666666667,16.0,3.5,14.6,https://images.openfoodfacts.org/images/products/840/200/101/4321/front_es.15.400.jpg,3.7,1410,43,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
0028989100825,Grillers Original Burgers,Burgers,Sushi World,Morning Star Farms,28.0,"Water, soy protein concentrate, wheat gluten, vegetable oil (corn, canola and/or sunflower), calcium caseinate, egg whites, onion powder. Contains 2% or less of cornstarch, onion and carrot juice conc",a,218.75,10.9375,10.9375,25.0,https://images.openfoodfacts.org/images/products/002/898/910/0825/front_en.46.400.jpg,4.0,464,49,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8480017247155,Burguer Meat Pollo,Burgers,Sushi World,Dia,102.0,"Carne de pollo (86%), agua, har fibra vegetal, sal, almidón, dextrosa, aromas, (aro aroma de humo), antioxidantes (E-301, E-331), const (E-221: sulfito), especias y colorante (E-120).",a,160.0,9.22222222222222,2.0,17.8888888888889,https://images.openfoodfacts.org/images/products/848/001/724/7155/front_es.25.400.jpg,3.8,1238,20,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
4056489455820,Rinderburger,Burgers,Fresh & Fit,Chef Select,51.0,"47% Rindfleischfrikadelle aus z. T. fein zerkleinertem Rindfleisch, gewürzt & gegart (37,6 %* Rind - fleisch (z. T. fein zerkleinert), Paniermehl (Weizenmehl, Speisesalz, Hefe), 1,8 %* Zwiebeln, Rapsö",d,248.0,11.2,21.2,14.6,https://images.openfoodfacts.org/images/products/405/648/945/5820/front_de.3.400.jpg,4.1,1176,20,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
8480000221650,Bacon Burger,Burgers,Burger Factory,Hacendado,90.0,,d,211.0,9.6,19.0,12.0,https://images.openfoodfacts.org/images/products/848/000/022/1650/front_es.12.400.jpg,4.0,700,47,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
0810057290121,Plant-Based Patties,Burgers,Mama's Kitchen,Beyond Burger,34.0,"Water, Pea Protein, Expeller-Pressed Canola Oil, Refined Coconut Oil, Rice Protein, Natural Flavors, Dried Yeast, Cocoa Butter, Methylcellulose, Potato Starch, Salt, Potassium Chloride, Beet Juice Col",b,211.449604510925,15.6629336674759,2.34944005012139,14.8797869841021,https://images.openfoodfacts.org/images/products/081/005/729/0121/front_en.33.400.jpg,3.6,1118,18,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
5000116127597,1 Veggie Quarter Pounders,Burgers,The Hungry Bear,Birds Eye,49.0,"Mixed Vegetables 41% (Sweetcorn, Carrot, Broccoli, Onion, Cauliflower) Water, _Wheat_ Flour, Cooked Rice (Water, Rice, Salt), Vegetable Oil (Rapeseed, Extra Virgin Olive), Potato Flakes, Starch (Potat",c,187.0,8.1,23.0,4.5,https://images.openfoodfacts.org/images/products/500/011/612/7597/front_en.34.400.jpg,3.8,1299,46,True,OpenFoodFacts,,2026-04-30 22:26:45,0.0
